5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
,,,,,,,,,0.0002716,0.0002716,0
,,period gain: ,0.0,it is recommended to: buy,1,rsi index is: 49.8675584107009,arima index is: 0.9003295905963139,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
,,,,,,,,,0.0002716,0.0002716,0
,,period gain: ,0.0,it is recommended to: buy,1,rsi index is: 49.867558410700916,arima index is: 0.9003295905963139,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
,,,,,,,,,0.0002716,0.0002716,0
,,period gain: ,0.0,it is recommended to: buy,1,rsi index is: 51.410733171846715,arima index is: 0.9003295905963139,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
,,,,,,,,,0.0002716,0.0002716,0
,,period gain: ,0.0,it is recommended to: buy,1,rsi index is: 51.410733171846715,arima index is: 0.9003295905963139,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
5-5 17:56,0.0874665,,,,,,,,,,
